,Prov.Id,Prov.State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 074,DRG Charges 101,DRG Charges 149,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 203,DRG Charges 207,DRG Charges 208,DRG Charges 238,DRG Charges 243,DRG Charges 244,DRG Charges 246,DRG Charges 247,DRG Charges 249,DRG Charges 251,DRG Charges 252,DRG Charges 253,DRG Charges 254,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 300,DRG Charges 301,DRG Charges 303,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 379,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 394,DRG Charges 418,DRG Charges 419,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 491,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 684,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 885,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948
2768,50589,CA,,,,,,,,,,,,,,43187.13,46258.66,34409.16,68538.72,41993.68,43596.62,,,,,,,,,,,,,,,,,,,,,41345.0,29323.12,,,,,,37048.15,27092.91,,32631.16,,,,,,,44656.17,,,,,38395.17,,,,,,,59068.53,,,,,,,,,,31967.13,,,34451.97,,,,,33471.3,,,,,,,100345.08,59818.33,,,,,
2769,50736,CA,,,,,,,,,,,,,,104949.23,91667.82,,117978.5,104899.27,,,,,,,,,,,,,,,,104973.9,,,,,136843.56,69673.42,,,,39897.75,,,,,,46318.86,,,,,,,53873.69,,,,,46954.2,,,,,,,223373.06,,,,,,,,,,46823.31,,67685.72,47691.18,,60374.64,,,43554.0,,,,41944.23,,,141604.62,92260.09,,,,,
2770,50738,CA,,,,,,,,,,,,,,51497.16,46454.06,,,,,,,,112270.13,,,,,,,,,,,,,,,,76409.0,,,,,,,,35845.64,,,32905.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32302.56,,,65638.5,50584.84,,,,,,,,,244490.2,91859.87,34912.66,,,,,
2771,50765,CA,,,,,,,,,,,,,,26725.09,,,,22855.81,,,,,,,,,,,,,,,,,,,,,,18952.55,,,,,,,,,,12699.67,,,,,,,,,,,,15396.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17614.42,,,41619.06,38873.18,,,,,
2772,60004,CO,,,,,,,,,,,,,,24805.72,,12663.0,25199.0,22735.3,18863.7,,,,33346.09,,,,,,,,,,,,,,,32480.37,,25355.9,15863.9,,,,,,28656.92,,,19860.81,,,,,,,21922.42,,,,,19436.08,,,,,,,49325.88,,,,,,,,,,21729.16,,,17157.75,,,,,18619.47,,,,,,,34167.0,,,,,,
2773,60076,CO,,,,,,,,,,,,,,26314.43,14832.5,13347.94,24890.63,13983.09,10760.76,,,,,,,,,,,,,,,,,,,,,11988.07,,,,,,,,,,,,,,57931.14,,,12073.06,12940.58,,,,11336.83,,,,,,,46163.36,,,42406.43,,,,,,,11441.4,,,9726.6,,,,,13662.04,,,,,,,34722.42,,,,,,
2774,100048,FL,,,,,,,,,,,,,,25707.56,21535.93,18697.27,28279.37,24193.14,20647.08,,,,,,,,,,,,,,,,,,,,26302.41,17831.38,,,,,,,,,,,,,,,,,,,,,,17416.21,,,,,,,,,,,,,,,,,16568.72,,,15270.17,,,,,15937.44,,,,,,,32376.52,,,,,,
2775,100106,FL,,,,,,,,,,,,,,12425.42,9954.71,8798.95,16732.27,11567.0,,,,,,,,,,,,,,,,,,,,,,11971.56,7785.88,,,,,,,,,,,,,,,,,,,,,7649.5,,,,,,,,,,,,,,,,,6532.5,,,8894.0,,,,,7952.2,,,,10632.08,,,20096.66,,,,,,
2776,100200,FL,,,,,,,,,,,,,,28709.88,22052.37,19526.46,32874.85,24988.66,15757.0,18554.33,16309.0,,57277.5,,,,,,,,75293.64,,,34851.12,,,,,30172.47,23918.67,18364.76,,,,,,21854.71,,19808.82,,42606.37,,,,,,28147.95,,,,33910.36,24809.48,,,,,,,48366.09,,,,,,,20565.78,,27788.0,18041.83,28499.36,29171.22,17180.05,36863.73,26366.61,,31514.45,17957.84,,,31902.54,19206.5,,,50361.2,22444.05,,12398.8,22610.09,,
2777,110101,GA,,,,,,,,,,,,,,12661.83,10242.14,8497.83,,,,,,,,,,,,,,,,,,,,,,,,9568.25,,,,,,,,,,,,,,,,,,,,,,7355.57,,,,,,,,,,,,,,,,,6127.12,,,8916.92,,9805.38,,,7413.3,,,,,,,,,,,,,
2778,110146,GA,,,,,,,,,,,,,,19894.58,,14186.18,,27058.88,19425.73,,,,,,,,,,,,,,,,,,,,,,15901.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,33947.46,,,,,,,,,,,,,11129.46,,,,,15179.68,,,,,,,,,,,,7685.45,
2779,110205,GA,,,,,,,,,,,,,,20037.0,13954.4,13332.8,,16721.5,,,,,,,,,,,,,,,,,,,,,,13724.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9837.35,,,,,12500.89,,,,,,,,,,,,,
2780,130025,ID,,,,,,,,,,,,,,8888.69,,,,9138.5,7056.8,,,,,,,,,,,,,,,,,,,,,9486.92,,,,,,,,,,,,,,,,,,,,,,6413.77,,,,,,,29392.95,,,,13771.36,,,,,,,,,7575.5,,,,,8042.92,,,,,,,,10984.45,,,,,6736.09
2781,140019,IL,,,,,,,,,,,,,,10463.0,12977.33,10614.05,,12732.05,9835.95,,,,,,,,,,,,,,,,,,,,15918.59,10625.66,8984.42,,,,,,,,,,,,,,,,,,,,,9376.09,,,,,,,,,,,,,,,,,10051.5,,,8587.51,,,,,7571.78,,,,,,,,,,4267.0,,,8287.72
2782,140077,IL,,,,,,,,,,,,,,15905.08,,,17483.42,15786.61,,,,,29141.06,,,,,,,,,,,,,,,,18898.16,15489.21,10650.72,,,,,,,,,14036.5,,,,,,,12373.9,,,,,,,,,,,,,,,,,,,,,,,,,,22966.54,11836.66,,,10783.41,,,,,,,22176.0,,6275.46,4883.8,,,
2783,140089,IL,,,,,,,,,,,,,,15573.33,13107.38,11939.73,,14583.83,10969.22,,,,,,,,,,,,,,,,,,,,16221.44,13022.09,10378.34,,,,,,11822.09,11342.2,,,,,,,,,18314.89,12070.56,,,,11762.51,,,,,,,47048.0,,,32390.35,,,,10236.84,,,,,,10034.65,,,,,10938.2,,,,,,,20547.91,,,,,,
2784,140137,IL,,,,,,,,,,,,,,11690.46,12263.66,,,9043.86,,,,,,,,,,,,,,,,,,,,,,10083.05,,,,,,,,,,,,,,,,,,,,,,10331.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12445.75,10649.12,,6188.27,,,
2785,140161,IL,,,,,,,,,,,,,,24861.0,18354.41,17302.75,27651.18,20078.25,17438.06,,,,,,,,,,,,,,,,,,,,,21369.52,15512.7,,,,,,,,,,,,,,,,,,,,,15610.81,,,,,94829.53,,52229.84,,,44073.84,,,,,,,14779.33,,,14649.92,,,,,13803.08,,,,17134.45,,,25974.45,20756.47,,,,,
2786,140294,IL,,,,,,,,,,,,,,28487.37,27303.3,21681.8,36105.05,25727.1,19909.9,,,,,,,,,,,,,,,,,,,,35147.33,19653.33,,,,,,,,,,,,,,,,,,,,,,20965.83,,,42847.33,,,,90807.73,,,,,,,,,,23032.9,,,19072.95,,,,,20664.95,,,,18484.07,,,38866.92,30103.18,,,,,
2787,150022,IN,,,,,,,,,,,,,,18103.04,14811.62,13049.35,,18637.72,16670.45,,,,,,,,,,,,,,,,,,,,20735.09,17451.52,12865.06,,,,,,10869.23,9183.52,16514.47,11029.13,,,,,,,,,,,,16690.18,,,,,,,62145.23,,,,43161.91,,,12505.14,,,14690.7,,,12661.7,,,,,14950.09,,,,,,,,,,,,,
2788,150047,IN,,,,,,,,,,,,,,27654.38,21134.53,21995.83,27776.84,,14830.0,,,,,,,58878.41,69479.57,51350.52,,,,96521.36,,,,,,26334.53,45218.33,23214.95,15394.92,,,,,,17484.75,12862.66,,21524.6,,,,,,,26237.78,,,,,16019.09,,,,,,,,,,,,,,,,,17737.07,,,17544.26,35681.72,23238.42,,,15923.72,24890.58,,,24094.54,,,53813.51,24265.33,13780.8,,,,
2789,150101,IN,,,,,,,,,,,,,,16673.07,12099.5,13961.31,,16878.86,16013.41,,,,,,,,,,,,,,,,,,,,,13534.71,,,,,10318.33,,,,,,,,,,,,,,,,,14115.87,,,,,,,,,,,,,,,,,16144.54,,,9092.88,,,,,12501.46,,,,,,,,,,,,,
2790,150146,IN,,,,,,,,,,,,,,17893.51,14974.15,11241.06,21669.22,15343.34,12498.9,,,,,,,,,,,,,,,,,,,,18407.29,14404.73,,,,,,,,,,,,,,,,,,,,,,13603.6,,,,,,,51046.81,,,,,,,,,,12985.23,,,11812.76,,11466.85,,,13329.93,,,,,,,,,,,,,
2791,150163,IN,,,,,,,,,,,,,,20897.0,9838.9,10582.0,,15493.64,11019.75,,,,,,,,,,,,,,,,,,,,,,8923.92,,,,,,,,,7228.7,,,,,,,,,,,,10192.83,,,,,,,,,,,,,,,,,,,,6826.06,,,,,7215.33,,,,,,,,,,,,,8011.8
2792,150176,IN,,,,,,,,,,,,,,26044.31,21728.73,15092.1,,17835.45,,,,,,,43692.5,31634.25,,40668.78,50987.9,,,,,,,,35238.46,24599.53,,,,,,,,,11415.72,13596.94,,,,,,,,,,,,,,9669.0,,,,,,,,,,,,,,,,,,,,7931.57,,,,,,,,,,,,,,,,,,
2793,170009,KS,,,,,,,,,,,,,,23940.5,19606.19,14922.41,27150.75,24604.93,,,,,,,,,,,,,,,,,,,,,30608.4,23357.82,,,,,,26750.0,,13929.06,20840.18,17776.57,,,,,,,20083.58,,23481.69,,,14418.0,,,,,,,,,,,,,,,,,18212.92,,,15363.52,,14390.12,,,14678.43,,,,,,,33568.93,,,,,,
2794,170010,KS,,,,,,,,,,,,,,14022.27,26544.09,,,28041.57,17595.63,,,,,,,,,,,,,,,,,,,,26438.07,,,,,,,,,,,,,,,,,,26563.54,,,,,,,,,,,,47200.66,,,32597.5,,,,,,,,,,22508.85,,22984.0,,,20753.46,,,,,,,26689.64,28219.0,,,,,
2795,170023,KS,,,,,,,,,,,,,,23798.66,,12585.0,26984.91,21039.05,13856.15,,,,40900.71,,,,,,,,,,,,,,,,,15445.41,,,,,,,,,,,,,91347.63,,,,,,,,,17613.0,,,,,,,33983.34,,,33612.72,26910.45,,,,,,13427.85,,,11865.43,,17722.65,,,16923.07,,,,,,,36694.23,,,,,,
2796,170068,KS,,,,,,,,,,,,,,20150.95,17802.57,16200.37,24612.27,19477.64,16945.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49028.03,,,,,,,,,,,,,13769.16,,17343.4,,,12832.28,,,,,,,,,,,,,
2797,170133,KS,,,,,,,,,,,,,,18423.5,20740.26,12709.73,,22136.47,15119.41,,,,,,,,,,,,,,,,,,,,,23042.18,,,,,,,,10632.83,,,,,,,,,,,,,,14607.57,,,,,,,51268.53,,,,,,,,,,,,,15210.88,,,,,14512.77,,,,,,,,,16291.74,,,,
2798,180046,KY,,,,,,,,,,,,,,10347.87,9048.35,8675.5,,10123.5,,,,,,,,,,,,,,,,,,,,,13902.07,10091.95,,,,,,,,,,,,,,,,,,,,,,14248.07,,,,,,,,,,,,,,,,,,,,7608.52,,8665.82,,,10505.71,,,,,,,17979.73,,,,,,
2799,180053,KY,,,,,,,,,,,,,,16428.22,14032.12,10098.55,17003.17,13411.71,11339.04,,,,,,,,,,,,,,,,,,,,19296.26,15259.45,9345.04,,,,,,,,,,,,,,,,10767.41,,,,,8993.55,,,,,,,31840.18,,,,,,,,,,,,,9149.25,,,,,9830.43,,,,,,,,,,,,,
2800,180115,KY,,,,,,,,,,,,,,15256.63,10524.8,8332.43,,13808.82,9897.29,,,,12409.69,,,,,,,,,,,,,,,,,8218.07,8487.33,,,,,,,5857.81,10552.78,,,,,,,,,,,,,7817.41,,,,,,,,,,,,,,,,,7060.23,,,6149.63,,,,,11463.13,,,,,,,,,,,,,7361.85
2801,190014,LA,,,,,,,,,,,,,,30068.35,19535.79,19270.32,36133.33,29925.42,20360.57,,,,,,,,,,,,,,,37418.0,32459.21,,,,35641.29,21456.0,14098.32,,14619.9,,,,19240.43,14378.61,19252.76,16323.23,,,,,,,21141.58,,,,,17051.1,,,,,,,112491.06,,,,,,,,,,15852.82,21151.61,,15051.83,,,,,17453.78,,,43278.92,18537.78,,,36705.23,27060.86,,,,17463.63,21556.61
2802,190088,LA,,,,,,,,,,,,,,10309.54,9535.36,7386.57,13383.7,9196.48,8150.55,,,,,,,,,,,,,,,,,,,,12264.81,9553.09,6093.0,,,,,,,5468.16,,,,,,,,,,,10051.54,,,7793.89,,,,,,,,,,,,,,,,,7496.88,,,7413.04,,,,,8892.0,,,,,,,,10652.07,,,,,
2803,190118,LA,,,,,,,,,,,,,,11029.82,10987.0,8932.25,,14610.03,9745.76,,,,,,,,,,,,,,,,,,,,,11504.0,8363.04,,,,,,,7626.61,,,,,,,,,10197.92,,,,,8344.63,,,,,,,,,,,,,,,,,9094.62,,,7309.3,,10923.0,,,8553.44,,,,8952.25,,,,,,,,,6552.36
2804,190190,LA,,,,,,,,,,,,,,9855.3,9295.82,7040.17,,,,8495.58,7126.86,,,,,,,,,,,,,,,,,,,8314.32,6610.42,,,,,,,,,,,,,,,,,,,,,6045.0,,,,,,,,,,,,,,,,,,6738.73,,6609.28,,5972.61,,,,,,,,,,,,,,,,
2805,190242,LA,,,,,,,,,,,,,,18820.9,13754.05,10898.35,,15833.29,10522.26,,,,,,,,,,,,,,,,,,,,18032.73,11876.2,12490.25,,,,,,,,,,,,,,,,7962.62,,,9782.69,,11266.85,,,,,,,33199.24,,,29340.45,,,,,,,9072.36,10277.45,,12508.38,,11567.7,,,10746.68,,,,7536.96,,,22446.25,14222.72,,,,,
2806,200041,ME,,,,,,,,,,,,,,22919.58,16624.0,18978.23,,18151.96,12513.93,,,,,,,,,,,,,,,,15877.5,9953.9,,,29564.56,13076.28,14317.31,,,,,,,9752.36,,,,,,,,,,,,,,12395.84,,,,,19186.07,,37986.76,,,,,,,,,,,,,10406.0,,,,,13632.42,,,,,,,,,,,,,
2807,220050,MA,,,,,,,,,,,,,,12938.47,10775.61,8179.85,,12065.86,,,,,,,,,,,,,,,,,,,,,,12225.16,7753.07,,,,,,,,8679.5,,,,,,,,,,,,,10993.68,,,,,,,,,,,,,,,,,8445.4,,,8468.27,,9522.85,,,9822.33,,,,,,,15221.85,,,,,,
2808,230003,MI,,,,,,,,,,,,,,17619.81,,,,14497.24,,,,,,,,,,,,,,,,,,,,,17340.6,12087.96,,,,,,,,,,,,,,,,,14369.44,,,,,13268.25,,,,,,,24994.68,,,,,,,,,,,,,9101.58,,,,,10750.3,,,,,,,25149.76,14629.8,,,,,
2809,230013,MI,,,,,,,,,,,,,,16495.16,9787.3,9186.7,,,,,,,,,,,,,,,,,,,,,,,17405.29,11920.96,,,,,,,,,7722.0,8529.27,,,,,,,12783.18,,,,,8349.37,,,,,,,41682.36,,,,,,,,,,7319.18,,,10937.7,,10174.31,,,8174.05,,,,,,,,,,,,4607.72,7082.36
2810,230085,MI,,,,,,,,,,,,,,12373.25,,11641.25,,14629.41,9934.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27102.76,,,,,,,,,,,,,,,,,,10916.58,,,,,,,12682.13,11838.15,,,,,
2811,230096,MI,,,,,,,,,,,,,,12296.09,10742.91,9107.12,13433.28,9171.27,6050.86,,,,,,,,,,,,,,,,8367.07,,,,11579.36,10611.75,,,,,,,,,,,,,,31557.71,,,12307.92,,8514.35,,,6382.85,,,,,,,21652.6,,,,,,,,,,7974.62,,,7501.42,,,,,8727.9,,,,,,,,11416.0,,,,,6087.16
2812,240014,MN,,,,,,,,,,,,,,17428.41,15358.88,,,17355.77,12760.6,,,,,,,,,,,,,,,,,,,,,17628.12,14979.73,,,,,,,11424.84,,,,,,,,,,,,,,15796.3,,,,,,,43224.29,,,37334.08,,,,,,,14511.63,,,16519.23,,,,,,,,,,,,,,,,,,
2813,240076,MN,,,,,,,,,,,,,,16214.85,,13003.81,,17269.81,,,,,,,,,,,,,,,,,,,,,26649.0,16675.23,,,,9061.38,,,,13039.62,12449.68,12101.81,,,,,,,16734.53,,14245.85,,,13917.92,,,,,,,47127.3,,,,,,,,,,16332.06,,,10504.55,,15566.5,,,14301.83,,,,,,,25511.81,18236.69,,,,,
2814,240187,MN,,,,,,,,,,,,,,18170.0,13368.86,,,16785.69,11509.41,,,,,,,,,,,,,,,,,,,,,19796.9,14101.27,,,,,,11165.75,,,,,,,42161.6,,,15114.29,,,,,,,,,,,,36042.67,,,30208.64,,,,,,,,,,11838.96,,,,,9795.31,,,,,,,18911.71,15126.66,,,,,
2815,250067,MS,,,,,,,,,,,,,,15916.75,9687.84,7968.37,,11594.2,8339.23,7927.09,,,,,,,,,,,,,,,,,,,15702.22,10461.2,8168.12,,,,,,,,,,,,,,,,,,,,,9680.3,,,,,,,,,,,,,,,,,9500.96,9655.09,12447.18,6412.19,,10492.0,,,9178.68,,,,8655.83,,,17195.92,12940.94,,,,,
2816,250095,MS,,,,,,,,,,,,,,10201.28,7896.6,,14320.93,12243.91,,,,,,,,,,,,,,,,,,,,,13799.92,10005.38,,,,,,,,,,,,,,,,,8981.81,,,,,7767.42,,,,,,,,,,,,,,,,,7131.38,,,7410.2,,,,,5912.44,,,9908.27,7224.8,,,12907.95,8516.68,,,,,
2817,250117,MS,,,,,,,,,,,,,,17796.17,14711.59,13315.81,,18526.42,13803.6,,,,30652.09,,,,,,,,,,,23045.5,,,,,18956.9,13150.32,12757.75,,,,,,16234.5,10289.64,,12062.69,,,,54133.16,,,13925.72,,,,,11559.0,,,,,,,,,,,,,,,,,13340.09,,,10629.58,,,,,13898.65,,,,,,,25674.53,21162.4,,,,,9002.58
2818,250126,MS,,,,,,,,,,,,,,17591.09,15756.16,11605.11,,21417.95,,,,,,,,,,,,,,,,,,,,,,24255.85,,,,,12544.16,,,,,,,,,,,,,,,,,12578.0,,,,,,,,,,,,,,,,,10654.58,14317.33,,12046.46,,18853.26,,,14892.77,,,,,,,,,,,,,
2819,250128,MS,,,,,,,,,,,,,,21764.0,16431.18,13841.22,,21275.0,14130.72,,,,,,,,,,,,,,,,,,,,,18003.36,12544.29,,,,,,,,,,,,,,,,,,,,,12230.6,,,,,,,,,,,,,,,,,11994.07,,,10970.84,,,,,12609.54,,,,13612.14,,,,,13646.9,9883.53,,,
2820,260034,MO,,,,,,,,,,,,,,20747.68,23666.94,18670.0,,27012.7,22265.82,,,,,,,,,,,,,,,,,,,,30746.69,31009.09,,,,,,,23568.72,,,,,,,,,,,,,,,18438.05,,,,,,,55973.8,,,,,,,19660.73,,,18657.8,,,15296.5,,,,,18720.47,,,,,,,,,,,,,18355.95
2821,280105,NE,,,,,,,,,,,,,,38345.03,21167.6,21175.07,37278.71,25344.67,20890.61,,,,,,,,,69644.84,,,,,,,,,,41986.9,34625.6,27506.68,,,,,,,20400.09,15619.05,,16350.08,,,,,,,22763.53,,,,,21432.82,,,,,,,52883.13,,,,,,,13983.9,,,16670.29,,,13476.72,,,,,13107.64,,,,,,,36560.86,23519.13,,,,,13720.06
2822,290006,NV,,,,,,,,,,,,,,25701.46,17024.26,15132.65,30197.06,27028.48,14386.22,,,,,,,,,,,,,,,,,,,,27942.72,23777.09,10802.38,,,,,,14199.5,,18421.26,12469.46,,,,,,,,11936.81,,,,15906.12,,,,,,,45345.06,,,,,,,,,,,,,14633.5,,,,19403.36,16238.21,,,,,,,,,,,,,13360.2
2823,290008,NV,,,,,,,,,,,,,,28743.07,24669.71,17804.63,37215.13,29775.61,19685.53,,,,,,,,,,,,,,,,,,,,,27408.13,20721.54,,,,,,,,,,,,,,,,,18197.36,,,,25206.0,,,,,,,48547.92,,,,,,,,,,20337.72,,,19950.0,,,,,,,,,,,,38632.21,,,,,,
2824,310058,NJ,,,,,,,,,,,,,,47482.9,,,,46915.15,29973.5,,,,,,,,,,,,,,,,,,,,52302.81,,,,,,,,,,26111.78,23905.95,,,,,,,,,,,,27296.25,,,,,,,,,,,,,,,,,42658.0,,,21449.13,,42802.85,,,38126.71,,,,,,,67347.02,,,15954.54,,21824.75,25231.09
2825,310120,NJ,,,,,,,,,,,,,,44036.94,,27965.71,,39419.84,,,,,,,,,,,,,,,,,,,,,47134.46,29800.0,31268.72,,,,,,,,25998.58,,,,,,,,,,,,,27577.0,,,,,,,,,,,,,,,,,,,,31689.81,,,,,40375.0,,,,21081.16,,,79581.83,,,,,,
2826,320014,NM,,,,,,,,,,,,,,33774.1,23688.38,17634.1,,25208.69,21615.27,,,,,,,,,,,,,,,,,,,,,26055.0,,,,17162.5,,34791.21,,,,15533.63,,,,,,,,,,,,18319.04,,,,,,,92435.55,,,,,,,,,,16622.27,19592.54,,19004.67,,,,,17960.46,,,,,,,31749.36,30156.76,,,,,
2827,320022,NM,,,,,,,,,,,,,,33197.31,27355.64,17814.62,41167.29,25646.6,20505.45,17480.72,,,,,,,,,,,,,,,,,,,34770.44,24565.83,21566.23,,,,,,20201.94,15258.96,,14184.66,,,,,,,27108.35,17498.53,,,,18728.26,,,,,,,51739.13,,,,,,,,,,15317.22,17390.41,29976.9,20029.95,,30839.13,,27756.71,17396.13,,,,,,,31500.0,26737.19,,,,,
2828,320030,NM,,,,,,,,,,,,,,19020.6,,11958.52,,19058.96,13385.85,,,,,,,,,,,,,,,,,,,,,,12563.66,,,,,,,14269.0,,,,,,,,,,,,,,14038.58,,,,,,,,,,,,,,,,,,,,12646.44,,,,,12375.26,,,,,,,,,,,,,
2829,320038,NM,,,,,,,,,,,,,,17760.9,,10243.0,15724.9,8927.84,8936.52,,,,,,,,,,,,,,,,,,,,,11981.12,7707.46,,,,,,,8386.75,,,,,,,,,,9799.07,8786.27,,,7665.7,,,18932.21,,,,29183.33,,,,23157.45,,,,,,7902.17,,9258.43,6805.29,18614.03,8824.0,,13157.76,7594.26,,,,,,,20966.19,,,,,,
2830,320074,NM,,,,,,,,,,,,,,28308.11,18458.36,,26408.86,19789.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23987.58,,,,,,,47529.18,,,53356.63,,,,,,,23441.37,,,14992.83,,21126.46,,,15945.7,,,,,,,37511.84,,,,,,
2831,330177,NY,,,,,,,,,,,,,,11348.8,10941.0,,,,,,,,,,,,,,,,,,,,,,,,15019.71,10216.57,,,,5174.41,,,,,,4070.85,,,,,,,,,10269.13,,,7894.75,,,,,,,,,,,,,,,,,8399.08,,,7174.58,,,,,,,,,,,,,,,,,,
2832,330229,NY,,,,,,,,,,,,,,12385.83,,,,11303.17,,,,,,,,,,,,,,,,,,,,,20498.66,8215.08,,,,,,,,,,8089.64,,,,,,,,,,,,7370.13,,,,,,,17027.55,,,,,,,,,,8452.38,9009.33,,6364.36,,14247.91,,,9032.42,,,,,,,,,,,,,
2833,340084,NC,,,,,,,,,,,,,,18722.43,,,23197.0,20074.93,,,,,,,,,,,,,,,,,,,,,25209.08,16113.71,,,,,,,,,,,,,,,,,16776.35,,,,,15682.71,,,,,,,,,,,,,,,,,,13016.36,,11265.4,,19209.18,,,15064.53,,,,,,,25171.25,21201.5,,,,,
2834,360013,OH,,,,,,,,,,,,,,14105.33,14041.26,10528.21,22340.25,14072.58,10499.33,,,,,,,,,,,,,,,,,,,,,12486.54,8139.16,,,,,,,7271.13,,,,,,,,,,10743.41,10191.27,7006.91,,10295.85,,,,,,,43074.69,,,,28977.09,,,,,,7352.6,,,9690.22,,13248.69,,,9195.24,,,,15208.08,,,,,,,,,7365.21
2835,360014,OH,,,,,,,,,,,,,,17655.21,12971.55,9261.0,18427.84,14414.81,,,,,,,,,,,,,,,,,,,,,23287.29,13263.86,,,,,,,,,12901.05,,,,,,,,13309.8,,,,,12572.36,,,,,,,42883.42,,,,,,,,,,9649.3,,,,,,,13216.44,10585.57,26689.52,,,7887.08,,,22971.93,16814.5,,,,,
2836,360080,OH,,,,,,,,,,,,,,17899.27,13322.98,10461.41,21920.66,16264.63,11358.57,,,,48554.0,,,26865.66,,,,,,42581.8,,19523.92,,,,26209.3,30388.52,14852.61,10476.39,,,,,,14315.87,10046.78,16407.34,,,,,,,,18424.73,,,,,14774.5,,,,,,,30638.93,,,,,,,,,,13666.81,14090.9,,11213.36,,21539.33,,20568.09,12857.04,,,,9605.0,,,29987.9,,,,,,
2837,360087,OH,,,,,,,,,,,,,,27465.07,22135.25,19132.6,37572.07,20157.64,16611.61,,,,49861.76,,,,,,,,,,,,,,,,35461.46,26525.55,17782.23,18086.11,,,,23750.66,25217.63,19943.61,17231.8,15116.86,27385.58,,,,,,20989.25,,,,,17858.4,,,,,85796.95,64423.73,46054.45,57299.15,,,,28297.0,,,,,17290.31,15171.06,,16123.42,37131.46,22333.14,,24489.05,19458.46,,,,14263.75,,,39109.09,,,,,,
2838,360109,OH,,,,,,,,,,,,,,11725.72,11973.4,8768.6,21752.0,13831.97,10402.52,,,,24664.61,,,,,,,,,,,,,,,,16746.88,12913.77,9478.71,,,,,,9698.0,8418.55,7765.83,6986.46,,,,,,,16923.64,9105.09,,,,12266.35,,,,,,,,,,,,,,,,,8988.26,,,9586.82,,,,13965.16,9341.74,,,,10893.04,,,16293.16,,,,,,
2839,360121,OH,,,,,,,,,,,,,,14224.18,13529.79,9149.41,18049.5,13759.76,7849.02,,,,,,,,,51383.4,,,,,,,,,,,15287.78,11077.46,10662.33,,,,,,11142.9,6319.0,9431.07,,,,,,,,12728.46,,,7139.27,,10479.94,,,,,,,37638.7,,,31338.19,,,,,,,9710.6,,,8640.08,,,,,8519.65,,,19034.6,15483.5,,,17192.52,9992.04,,,,,
2840,370015,OK,,,,,,,,,,,,,,11127.0,12967.25,10082.22,,10879.26,9751.63,,,,,,,,,,,,,,,,,,,,12647.27,,,,,,,,,,,,,,,,,,,,,,,10496.13,,,,,,,33065.16,,,,,,,,,,10569.33,,,8277.5,,,,,9454.27,,,,,,,,,,,,,
2841,370112,OK,,,,,,,,,,,,,,6416.33,5816.81,5995.56,6988.47,5789.46,7468.88,,,,,,,,,,,,,,,,,,,,,,7608.63,,,,,,,,,,,,,,,,,,,,,5359.66,,,,,,,,,,,,,,,,,,,,4271.08,,,,,5078.83,,,,,,,8454.79,6262.68,,,,,
2842,370138,OK,,,,,,,,,,,,,,18636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11150.3,,,,,10251.88,,,,,,,,,,,,,
2843,370153,OK,,,,,,,,,,,,,,7357.0,6740.05,,,,,,,,,,,,,,,,,,,,,,,,10085.58,7297.58,,,,,,,,,,,,,,,,,,,,,,6687.03,,,,,,,45913.14,,,,,,,,,,,,,5561.05,,,,,5415.92,,,,,,,12597.95,7980.46,,,,,
